string_id	ENGLISH	FR	ITALIAN	GERMAN	SPANISH	RUSSIAN	PORTUGUESE	KOREAN	CHINESE - SIMPLIFIED	CHINESE - TRADITIONAL	JAPANESE	ARABIC	THAI
pultbit_desc_0_codex	Was kicked out of the National Shot Putt team for losing all of the vital equipment.	A été expulsé de l'équipe de nationale Coup Putt pour avoir perdu tout l'équipement vital.	E' stato cacciato dalla squadra nazionale di Lancio del Peso perché aveva perso tutto l'equipaggiamento essenziale.	Wurde aus dem Nationalen Schuß Schlag Team für alle wichtigen Anlagen zu verlieren.	Fue expulsado del Equipo Nacional de Disparo Corto por perder todo el equipo vital.	Был вышвырнут из команды Национальный Выстрел за то, что потерял все необходимое снаряжение.	Foi expulso da equipe nacional de tiro por perder todo o equipamento!	쏘는 폴트 팀에서 강퇴 당하고 장비 다 잃음	因为将所有装备全部扔飞被国家高尔夫球队终身禁赛。	被踢出國家射擊推桿隊失去所有重要的設備。	すべての重要な機器を失ったナショナルショットパットチームから追い出されました。	طرد من الفريق القومي للجولف لخسارة جميع المعدات	ถูกไล่ออกจากทีม National Shot Putt จากการทำอุปกรณ์สำคัญหาย
samuraibit_name_codex	Samurai-Block 	Samurai-Block 	Samurai-Block 	Samurai-Block 	Samurai-Block 	Samurai-Block 	Samurai-Block 	Samurai-Block 	武士块块 	Samurai-Block 	Samurai-Block 	Samurai-Block 	Samurai-Block 
sumuraibit_desc_0_codex	Always brags about having the high score for Bouncy Bits to their friends!	Toujours se vanter d'avoir le meilleur marquer pour Bouncy Morceaux à leurs amis!	Si vanta sempre con i suoi amici per avere il punteggio più alto a Bits Rimbalzanti!	Prahlt immer darum, die hohe Punktzahl für Hüpfburgen Blocks an Ihre Freunde!	¡Siempre fanfarronea de haber tenido la mejor puntuación de Blocks Saltarines a sus amigos!	Всегда хвастается своим друзьям о том, что получил высокий балл в категории Упругий Бит!	Sempre se gaba por te pontuação mais alta de que seus amigos nos testes!	점프 비트에 높은 점수가 있다고 친구들에게 자랑함	总是吹嘘他在《弹跳比特》里获得的高分！	總是勇敢地為Bouncy Bits獲得高分給他們的朋友！	Bouncy Bitsの高いスコアを友人に持ってくることを常に誇りに思っています！	دائما يتفاخر بحصوله اعلى رصيد في البيتس النطاط امام اصدقائهم	ชอบอวดคะแนนสูงสุดของ Bouncy bits กับเพื่อนๆ
waynobit_name_codex	Wayno-Block 	Wayno-Block 	Wayno-Block 	Wayno-Block 	Wayno-Block 	Wayno-Block 	Wayno-Block 	Wayno-Block 	幼龙块块 	Wayno-Block 	Wayno-Block 	Wayno-Block 	Wayno-Block 
waynobit_desc_0_codex	That's not a Block...THIS is a Block.	Ce n'est pas un Block ... C'est un Block.	Quelli non sono Block... QUESTO è un Block	Ist das nicht ein bisschen... das ist ein bisschen.	Eso no es un Block…ESTO es un Block.	Это не бит… Это битище!	Não é aquele Block... É este Block	그 것은 비트가 아니다… 이게 비트지	这不是一个块块...这是一个大块块。	這不是一個Block...這是一個Block。	それはBlockではない...これはBlockです。	هذا ليس بيت..هذا بيت	นั่นไม่ใช่ Block… นี่สิ Block
													
ftue_header_0	Welcome!	Bienvenue!	Benvenuto!	Herzlich Willkommen!	¡Bienvenido!	Добро пожаловать!	Bem vindo!	어서 오시오!	欢迎！	歡迎	ようこそ！	مرحبا !	ยินดีต้อนรับ!
ftue_desc_0_0	Tap on a Tower to show its info.	Tapez sur une Tour pour afficher ses informations.	Clicca su una torre per mostrare le informazioni.	Auf einem Turm, tippe auf die Info zu zeigen.	Presiona en una Torre para mostrar su información.	Нажми на Башню, чтобы показать ее информацию.	Toque na Torre para mostrar suas informações.	정보를 보고 싶으면 타워를 탭하세요	点击防御塔以获得其信息	點擊塔上顯示其信息。	タワーをタップしてその情報を表示します。	اضغط على البرج لاظهار المعلومات	แตะที่หอคอยเพื่อแสดงข้อมูล
ftue_desc_0_1	Drag and drop to place it down.	Faites glisser et déposez-le pour le déposer.	Trascina e rilascia per posizionarlo.	Ziehen Sie es nach unten zu platzieren.	Arrastra y suelta para colocarlo.	Перетащи чтобы поместить ее.	Arraste e solte para colocar isto para baixo.	정보를 보고 싶으면 드래고 하고 놓으세요.	拖动并松开手指以放置防御塔	拖放將其放下。	ドラッグアンドドロップして配置します。	اسحب وحرك لتضعه بالاسفل	ลากมาวางเพื่อปล่อยมันลงไป
ftue_desc_0_2													
ftue_desc_0_3													
ftue_header_1	The Basics	Les bases	Le Basi	Die Grundlagen	Lo Basico	Основы	O básico	기본	基本教学	基本	基本	الاساسيات	พื้นฐาน
ftue_desc_1_0	Complete waves for rewards!	Des vagues complètes pour des récompenses!	Completa le odate per ottenre ricompense!	Komplette Wellen für Belohnungen!	¡Completa las oleadas para recompenzas!	Пройди волны для награды!	Complete as ondas para recompensas	보상을 위해 웨이브를 클리어 하시오!	完成波数以获得奖励！	完整的浪費獎勵！	報酬のための完全な波！	المستويات المنتهية للجوائز	จบรอบเพื่อรับรางวัล
ftue_desc_1_1	Keep an eye on your health.	Surveillez votre santé.	Tieni d'occhio la tua salute.	Ein Auge auf ihre Gesundheit.	Manten la vista en tu vida.	Следи за своим здоровьем.	Fique atento com sua saúde.	HP를 보세요.	请多加注意你的生命值。	注意你的健康。	あなたの健康に注意してください。	راقب طاقتك	คอยดูพลังชีวิตคุณด้วย
ftue_desc_1_2	Hit play to begin the siege!	Jouez pour commencer le siège!	Pemi play per iniziare l'assedio!	Spielen Sie die Belagerung zu beginnen!	¡Aprienta jugar para empezar el asedio!	Играй, чтобы начать осаду!	Bata para começar o cerco!	시즈 하기 위해 플레이를 누르시오	点击开始，准备出击！	打起來開始包圍！	包囲を開始するにはヒットプレイ！	اضغط العب لبدء الحصار	กดเล่นเพื่อเริ่มการตั้งป้อม
ftue_desc_1_3													
ftue_header_2	Red-Block	Red-Block	Red-Block	Red-Block	Red-Block	Red-Block	Red-Block	Red-Block	红色块块	Red-Block	Red-Block	Red-Block	Red-Block
ftue_desc_2_0	{Red-Blocks|red} turn into {Blue-Blocks|blue} when destroyed.	 {Red-Blocks|red} se transforme en {Blue-Blocks|blue} lorsqu'il est détruit.	 {Red-Blocks|red} si trasformano in {Blue-Blocks|blue} quando vengono distrutti.	Biegen Sie in die {Red-Blocks|red} {Blue-Blocks|blue} wenn zerstört.	 {Red-Blocks|red} se convierten en {Blue-Blocks|blue} cuando se destruyen.	 {Red-Blocks|red} превращаются в {Blue-Blocks|blue} при уничтожении.	 {Red-Blocks|red} se transforma em {Blue-Blocks|blue} quando destruído.	 {Red-Blocks|red}는 파괴되면 {Blue-Blocks|blue}로 바뀝니다.	被消灭时，{红色块块|red}会变成{蓝色块块|blue}。	 銷毀時，{Red-Blocks|red}變成{Blue-Blocks|blue}。	 {Red-Blocks|red}が破壊されると{Blue-Blocks|blue}になります。	{Red-Blocks|red} turn into {Blue-Blocks|blue} when destroyed.	 {Red-Blocks | Red} เปลี่ยนเป็น {Blue-Blocks | Blue} เมื่อถูกทำลาย
ftue_desc_2_1													
ftue_desc_2_2													
ftue_desc_2_3													
													
													
													
													
													
ftue_header_4	Basic-Blocks	Blue-Block	Blue-Block	Blue-Block	Blue-Block	Blue-Block	Blue-Block	Blue-Block	蓝色块块	Blue-Block	Blue-Block	Blue-Block	Blue-Block
ftue_desc_4_0	Takes 1 hit to destroy each Block!	Il ne prend qu'un seul coup!	Basta solo 1 colpo!	Dauert nur 1 Treffer!	¡Solo toma 1 golpe!	Только 1 удар!	Pegue somente 1 sugestão!	1번만 공격받음!	只需要一击就可以消灭的邪恶块块！	謹防！只需要1點！	唯一のヒット！	تأخذ ضربة واحدة فقط	โดนแค่ครั้งเดียว!
													
													
													
													
													
													
													
													
ftue_header_6	Yellow-Block	Yellow-Block	Yellow-Block	Yellow-Block	Yellow-Block	Yellow-Block	Yellow-Block	Yellow-Block	黄色块块	Yellow-Block	Yellow-Block	Yellow-Block	Yellow-Block
ftue_desc_6_0	{Yellow-Blocks|yellow} turn into {Red-Blocks|red} when destroyed.	 {Yellow-Blocks |yellow} se transforme en {Red-Blocks |red} lorsqu'il est détruit.	 {Yellow-Blocks |yellow} si trasformano in {Red-Block |red} quando vengono distrutti.	Biegen Sie in die {Yellow-Blocks|yellow} {Red-Blocks|red} wenn zerstört.	 {Yellow-Blocks |yellow} se convierten en {Red-Blocks |red} cuando se destruyen.	 {Yellow-Blocks|yellow} превращаются в {Red-Blocks|red} при уничтожении.	 {Yellow-Blocks |yellow} se transforma em {Red-Blocks |red} quando destruído.	 {Yellow-Blocks|yellow}가 파괴되면 {Red-Blocks|red}로 변합니다.	被消灭时，{黄色块块|yellow}会变成{红色块块|red}。	 {Yellow-Blocks |yellow}在銷毀時變成{Red-Blocks |red}。	 {Yellow-Blocks|yellow}は破壊されると{Red-Blocks |red}に変わります。	{Yellow-Blocks|yellow} turn into {Red-Blocks|red} when destroyed.	{Yellow-Blocks | yellow} เปลี่ยนเป็น {Red-Blocks | Red} เมื่อถูกทำลาย
ftue_desc_6_1													
ftue_desc_6_2													
ftue_desc_6_3													
ftue_header_7	Upgrade	Surclassement	Rinforza	Upgrade	Actualizar	Обновить	Upgrade	업그레이드	升级	升級	アップグレード	تحسين	อัพเกรด
ftue_desc_7_0	Select your Tower	Sélectionnez votre tour	Seleziona la tua Torre	Wählen Sie ihren Turm	Selecciona tu Torre	Выбери свою Башню	Selecione sua Torre	타워를 선택하시오	选择你的防御塔	選擇你的塔	あなたのタワーを選ぶ	اختر البرج	เลือกหอคอยของคุณ
ftue_desc_7_1	Tap the upgrade button!	Appuyez sur le bouton de mise à niveau!	Clicca il pulsante per rinforzare!	Tippen Sie auf die Schaltfläche "Upgrade"!	¡Presiona el botón de actualizar!	Нажми на кнопку обновить!	Aperte o botão de Upgrade	업그레이드 버튼을 탭하시오!	点击升级按钮！	點擊升級按鈕！	アップグレードボタンをタップしてください！	اضغط زر التحسين	กดปุ่มอัพเกรด
ftue_desc_7_2													
ftue_desc_7_3	Upgrade Towers to make them stronger!	Mettre à niveau les Tours pour les renforcer!	Rinforza le torri per renderle più resistenti!	Upgrade Türme, um sie stärker!	¡Actualiza torres para hacerlas más fuertes!	Обнови Башни, чтобы сделать их крепче!	Melhore as Torres para torná-las mais fortes	타워를 강화하기 위해 업그레이드 하시오!	升级防御塔使其变得更强！	升級塔使其更強！	それらを強化するためにタワーをアップグレードしてください！	تحسين الابراج لجعلها اقوى	อัพเกรดหอคอย ทำให้มันแข็งแกร่งขึ้น
ftue_header_8	Purple-Block	Purple-Block	Purple-Block	Purple-Block	Purple-Block	Purple-Block	Purple-Block	Purple-Block	紫色块块	Purple-Block	Purple-Block	Purple-Block	Purple-Block
ftue_desc_8_0	{Purple-Blocks|purple} turn into {Yellow-Blocks|yellow} when destroyed.	  {Purple-Blocks |purple} se transforme en {Yellow-Blocks |yellow} lorsqu'il est détruit.	 {Purple-Block |purple} diventa {Yellow-Blocks |yellow} quando viene distrutto.	Biegen Sie in die {Purple-Blocks|purple} {Yellow-Blocks|yellow} wenn zerstört.	 {Purple-Blocks |purple} se convierten en {Yellow-Blocks |yellow} cuando se destruyen.	 {Purple-Blocks|purple} превращается в {Yellow-Blocks|yellow} при уничтожении.	 {Purple-Blocks |purple} se transforma em {Yellow-Blocks |yellow} quando destruído.	 {Purple-Blocks |purple}이 파괴되면 {Yellow-Blocks |yellow}로 변합니다.	被消灭时，{紫色块块|purple}会变成{黄色块块|yellow}。	 {Purple-Blocks |purple}當被破壞時變成{Yellow-Block |yellow}。	 {Purple-Blocks |purple}は破壊されると{Yellow-Blocks |yellow}になります。	{Purple-Blocks|purple} turn into {Yellow-Blocks|yellow} when destroyed.	 {Purple-Blocks |purple} เปลี่ยนเป็น {Yellow-Blocks |yellow} เมื่อถูกทำลาย
ftue_desc_8_1													
ftue_desc_8_2													
ftue_desc_8_3													
ftue_header_9	Green-Block	Green-Block	Green-Block	Green-Block	Green-Block	Green-Block	Green-Block	Green-Block	绿色块块	Green-Block	Green-Block	Green-Block	Green-Block
ftue_desc_9_0	{Green-Blocks|green} turn into {Purple-Blocks|purple} when destroyed.	 {Green-Blocks |green} se transforme en {Purple-Blocks |purple} lorsqu'il est détruit.	 {Green-Blocks |verde} diventa {Purple-Blocks |purple} quando viene distrutto.	Biegen Sie in die {Green-Blocks|green} {Purple-Blocks|purple} wenn zerstört.	 {Green-Blocks |green} se convierten en {Purple-Blocks |purple} cuando se destruyen.	 {Green-Blocks |green} превращаются в {Purple-Blocks |purple} при уничтожении.	 {Green-Blocks |green} se transforma em {Purple-Blocks |purple} quando destruído.	 {Green-Blocks|green}이 파괴되면 {Purple-Blocks|purple}이됩니다.	被消灭时，{绿色块块|green}会变成{紫色块块|purple}。	 {Green-Blocks |green}變成{Purple-Blocks |purple}。	 {Green-Blocks|green}は破壊されると{Purple-Blocks|purple}になります。	{Green-Blocks|green} turn into {Purple-Blocks|purple} when destroyed.	 {Green-Blocks |green} เปลี่ยนเป็น {Purple-Blocks |purple} เมื่อถูกทำลาย
